Products for S region : 
ProductMessage{product=Product{PRODUCT_ID=988765, MANUFACTURER_ID=19965794, PRODUCT_CODE=HW, PURCHASE_COST=10.95, QUANTITY_ON_HAND=25, MARKUP=9.75, AVAILABLE=TRUE, DESCRIPTION= 104-Key Keyboard}, timestamp=Sun Apr 14 18:50:16 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=971266, MANUFACTURER_ID=19948494, PRODUCT_CODE=CB, PURCHASE_COST=25.95, QUANTITY_ON_HAND=500, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION= Network Cable}, timestamp=Sun Apr 14 18:55:31 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980601, MANUFACTURER_ID=19971233, PRODUCT_CODE=HW, PURCHASE_COST=2000.95, QUANTITY_ON_HAND=2000, MARKUP=25.0, AVAILABLE=TRUE, DESCRIPTION= 300Mhz Pentium Computer}, timestamp=Sun Apr 14 18:55:32 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980005, MANUFACTURER_ID=19986982, PRODUCT_CODE=SW, PURCHASE_COST=11500.99, QUANTITY_ON_HAND=500, MARKUP=55.25, AVAILABLE=TRUE, DESCRIPTION= Accounting Application}, timestamp=Sun Apr 14 18:55:34 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=986712, MANUFACTURER_ID=19989719, PRODUCT_CODE=HW, PURCHASE_COST=69.95, QUANTITY_ON_HAND=1000, MARKUP=10.5, AVAILABLE=TRUE, DESCRIPTION= 512X IDE DVD-ROM}, timestamp=Sun Apr 14 18:55:34 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980032, MANUFACTURER_ID=19978451, PRODUCT_CODE=FW, PURCHASE_COST=39.95, QUANTITY_ON_HAND=50, MARKUP=25.5, AVAILABLE=TRUE, DESCRIPTION= Sound Card}, timestamp=Sun Apr 14 18:55:39 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980500, MANUFACTURER_ID=19980198, PRODUCT_CODE=BK, PURCHASE_COST=29.95, QUANTITY_ON_HAND=1000, MARKUP=33.0, AVAILABLE=TRUE, DESCRIPTION= Learn NetBeans}, timestamp=Sun Apr 14 18:55:40 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=986710, MANUFACTURER_ID=19982461, PRODUCT_CODE=CB, PURCHASE_COST=15.98, QUANTITY_ON_HAND=400, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION= Printer Cable}, timestamp=Sun Apr 14 18:55:41 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=971266, MANUFACTURER_ID=19948494, PRODUCT_CODE=CB, PURCHASE_COST=25.95, QUANTITY_ON_HAND=500, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION= Network Cable}, timestamp=Sun Apr 14 18:55:42 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980500, MANUFACTURER_ID=19980198, PRODUCT_CODE=BK, PURCHASE_COST=29.95, QUANTITY_ON_HAND=1000, MARKUP=33.0, AVAILABLE=TRUE, DESCRIPTION= Learn NetBeans}, timestamp=Sun Apr 14 18:55:42 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=971266, MANUFACTURER_ID=19948494, PRODUCT_CODE=CB, PURCHASE_COST=25.95, QUANTITY_ON_HAND=500, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION= Network Cable}, timestamp=Sun Apr 14 18:55:43 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980002, MANUFACTURER_ID=19960022, PRODUCT_CODE=MS, PURCHASE_COST=75.0, QUANTITY_ON_HAND=0, MARKUP=12.0, AVAILABLE=FALSE, DESCRIPTION= Corporate Expense Survey}, timestamp=Sun Apr 14 18:55:44 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980005, MANUFACTURER_ID=19986982, PRODUCT_CODE=SW, PURCHASE_COST=11500.99, QUANTITY_ON_HAND=500, MARKUP=55.25, AVAILABLE=TRUE, DESCRIPTION= Accounting Application}, timestamp=Sun Apr 14 18:55:45 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=975789, MANUFACTURER_ID=19977775, PRODUCT_CODE=BK, PURCHASE_COST=29.98, QUANTITY_ON_HAND=25, MARKUP=5.0, AVAILABLE=TRUE, DESCRIPTION= Learn Solaris 10}, timestamp=Sun Apr 14 18:55:46 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=978493, MANUFACTURER_ID=19977346, PRODUCT_CODE=BK, PURCHASE_COST=19.95, QUANTITY_ON_HAND=100, MARKUP=5.0, AVAILABLE=TRUE, DESCRIPTION= Client Server Testing}, timestamp=Sun Apr 14 18:55:47 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=985510, MANUFACTURER_ID=19984899, PRODUCT_CODE=HW, PURCHASE_COST=595.0, QUANTITY_ON_HAND=800, MARKUP=5.75, AVAILABLE=TRUE, DESCRIPTION= 24 inch Digital Monitor}, timestamp=Sun Apr 14 18:55:47 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=986710, MANUFACTURER_ID=19982461, PRODUCT_CODE=CB, PURCHASE_COST=15.98, QUANTITY_ON_HAND=400, MARKUP=30.0, AVAILABLE=TRUE, DESCRIPTION= Printer Cable}, timestamp=Sun Apr 14 18:55:47 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=978495, MANUFACTURER_ID=19977348, PRODUCT_CODE=BK, PURCHASE_COST=24.99, QUANTITY_ON_HAND=0, MARKUP=1.0, AVAILABLE=FALSE, DESCRIPTION= Writing Web Service Applications}, timestamp=Sun Apr 14 18:55:51 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980031, MANUFACTURER_ID=19986542, PRODUCT_CODE=SW, PURCHASE_COST=595.95, QUANTITY_ON_HAND=75, MARKUP=14.0, AVAILABLE=TRUE, DESCRIPTION= Sun Studio C++}, timestamp=Sun Apr 14 18:55:51 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980001, MANUFACTURER_ID=19985678, PRODUCT_CODE=SW, PURCHASE_COST=1095.0, QUANTITY_ON_HAND=800000, MARKUP=8.25, AVAILABLE=TRUE, DESCRIPTION= Identity Server}, timestamp=Sun Apr 14 18:55:52 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980032, MANUFACTURER_ID=19978451, PRODUCT_CODE=FW, PURCHASE_COST=39.95, QUANTITY_ON_HAND=50, MARKUP=25.5, AVAILABLE=TRUE, DESCRIPTION= Sound Card}, timestamp=Sun Apr 14 18:55:53 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980025, MANUFACTURER_ID=19974892, PRODUCT_CODE=HW, PURCHASE_COST=2095.99, QUANTITY_ON_HAND=3000, MARKUP=15.75, AVAILABLE=TRUE, DESCRIPTION= 1Ghz Sun Blade Computer}, timestamp=Sun Apr 14 18:55:54 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980601, MANUFACTURER_ID=19971233, PRODUCT_CODE=HW, PURCHASE_COST=2000.95, QUANTITY_ON_HAND=2000, MARKUP=25.0, AVAILABLE=TRUE, DESCRIPTION= 300Mhz Pentium Computer}, timestamp=Sun Apr 14 18:55:54 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=980001, MANUFACTURER_ID=19985678, PRODUCT_CODE=SW, PURCHASE_COST=1095.0, QUANTITY_ON_HAND=800000, MARKUP=8.25, AVAILABLE=TRUE, DESCRIPTION= Identity Server}, timestamp=Sun Apr 14 18:55:56 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=985510, MANUFACTURER_ID=19984899, PRODUCT_CODE=HW, PURCHASE_COST=595.0, QUANTITY_ON_HAND=800, MARKUP=5.75, AVAILABLE=TRUE, DESCRIPTION= 24 inch Digital Monitor}, timestamp=Sun Apr 14 18:55:58 CDT 2013, regionID=S}
ProductMessage{product=Product{PRODUCT_ID=978495, MANUFACTURER_ID=19977348, PRODUCT_CODE=BK, PURCHASE_COST=24.99, QUANTITY_ON_HAND=0, MARKUP=1.0, AVAILABLE=FALSE, DESCRIPTION= Writing Web Service Applications}, timestamp=Sun Apr 14 18:56:00 CDT 2013, regionID=S}
